State,District,Level,Name,TRU
0,0,India,India,Total
0,0,India,India,Rural
0,0,India,India,Urban
1,0,State,JAMMU & KASHMIR,Total
1,0,State,JAMMU & KASHMIR,Rural
1,0,State,JAMMU & KASHMIR,Urban
1,1,DISTRICT,Kupwara,Total
1,1,DISTRICT,Kupwara,Rural
1,1,DISTRICT,Kupwara,Urban
1,2,DISTRICT,Badgam,Total
1,2,DISTRICT,Badgam,Rural
1,2,DISTRICT,Badgam,Urban
1,3,DISTRICT,Leh(Ladakh),Total
1,3,DISTRICT,Leh(Ladakh),Rural
1,3,DISTRICT,Leh(Ladakh),Urban
1,4,DISTRICT,Kargil,Total
1,4,DISTRICT,Kargil,Rural
1,4,DISTRICT,Kargil,Urban
1,5,DISTRICT,Punch,Total
1,5,DISTRICT,Punch,Rural
1,5,DISTRICT,Punch,Urban
1,6,DISTRICT,Rajouri,Total
1,6,DISTRICT,Rajouri,Rural
1,6,DISTRICT,Rajouri,Urban
1,7,DISTRICT,Kathua,Total
1,7,DISTRICT,Kathua,Rural
1,7,DISTRICT,Kathua,Urban
1,8,DISTRICT,Baramula,Total
1,8,DISTRICT,Baramula,Rural
1,8,DISTRICT,Baramula,Urban
1,9,DISTRICT,Bandipore,Total
1,9,DISTRICT,Bandipore,Rural
1,9,DISTRICT,Bandipore,Urban
1,10,DISTRICT,Srinagar,Total
1,10,DISTRICT,Srinagar,Rural
1,10,DISTRICT,Srinagar,Urban
1,11,DISTRICT,Ganderbal,Total
1,11,DISTRICT,Ganderbal,Rural
1,11,DISTRICT,Ganderbal,Urban
1,12,DISTRICT,Pulwama,Total
1,12,DISTRICT,Pulwama,Rural
1,12,DISTRICT,Pulwama,Urban
1,13,DISTRICT,Shupiyan,Total
1,13,DISTRICT,Shupiyan,Rural
1,13,DISTRICT,Shupiyan,Urban
1,14,DISTRICT,Anantnag,Total
1,14,DISTRICT,Anantnag,Rural
1,14,DISTRICT,Anantnag,Urban
1,15,DISTRICT,Kulgam,Total
1,15,DISTRICT,Kulgam,Rural
1,15,DISTRICT,Kulgam,Urban
1,16,DISTRICT,Doda,Total
1,16,DISTRICT,Doda,Rural
1,16,DISTRICT,Doda,Urban
1,17,DISTRICT,Ramban,Total
1,17,DISTRICT,Ramban,Rural
1,17,DISTRICT,Ramban,Urban
1,18,DISTRICT,Kishtwar,Total
1,18,DISTRICT,Kishtwar,Rural
1,18,DISTRICT,Kishtwar,Urban
1,19,DISTRICT,Udhampur,Total
1,19,DISTRICT,Udhampur,Rural
1,19,DISTRICT,Udhampur,Urban
1,20,DISTRICT,Reasi,Total
1,20,DISTRICT,Reasi,Rural
1,20,DISTRICT,Reasi,Urban
1,21,DISTRICT,Jammu,Total
1,21,DISTRICT,Jammu,Rural
1,21,DISTRICT,Jammu,Urban
1,22,DISTRICT,Samba,Total
1,22,DISTRICT,Samba,Rural
1,22,DISTRICT,Samba,Urban
2,0,State,HIMACHAL PRADESH,Total
2,0,State,HIMACHAL PRADESH,Rural
2,0,State,HIMACHAL PRADESH,Urban
2,23,DISTRICT,Chamba,Total
2,23,DISTRICT,Chamba,Rural
2,23,DISTRICT,Chamba,Urban
2,24,DISTRICT,Kangra,Total
2,24,DISTRICT,Kangra,Rural
2,24,DISTRICT,Kangra,Urban
2,25,DISTRICT,Lahul & Spiti,Total
2,25,DISTRICT,Lahul & Spiti,Rural
2,25,DISTRICT,Lahul & Spiti,Urban
2,26,DISTRICT,Kullu,Total
2,26,DISTRICT,Kullu,Rural
2,26,DISTRICT,Kullu,Urban
2,27,DISTRICT,Mandi,Total
2,27,DISTRICT,Mandi,Rural
2,27,DISTRICT,Mandi,Urban
2,28,DISTRICT,Hamirpur,Total
2,28,DISTRICT,Hamirpur,Rural
2,28,DISTRICT,Hamirpur,Urban
2,29,DISTRICT,Una,Total
2,29,DISTRICT,Una,Rural
2,29,DISTRICT,Una,Urban
2,30,DISTRICT,Bilaspur,Total
2,30,DISTRICT,Bilaspur,Rural
2,30,DISTRICT,Bilaspur,Urban
2,31,DISTRICT,Solan,Total
2,31,DISTRICT,Solan,Rural
2,31,DISTRICT,Solan,Urban
2,32,DISTRICT,Sirmaur,Total
2,32,DISTRICT,Sirmaur,Rural
2,32,DISTRICT,Sirmaur,Urban
2,33,DISTRICT,Shimla,Total
2,33,DISTRICT,Shimla,Rural
2,33,DISTRICT,Shimla,Urban
2,34,DISTRICT,Kinnaur,Total
2,34,DISTRICT,Kinnaur,Rural
2,34,DISTRICT,Kinnaur,Urban
5,0,State,UTTARAKHAND,Total
5,0,State,UTTARAKHAND,Rural
5,0,State,UTTARAKHAND,Urban
5,56,DISTRICT,Uttarkashi,Total
5,56,DISTRICT,Uttarkashi,Rural
5,56,DISTRICT,Uttarkashi,Urban
5,57,DISTRICT,Chamoli,Total
5,57,DISTRICT,Chamoli,Rural
5,57,DISTRICT,Chamoli,Urban
5,58,DISTRICT,Rudraprayag,Total
5,58,DISTRICT,Rudraprayag,Rural
5,58,DISTRICT,Rudraprayag,Urban
5,59,DISTRICT,Tehri Garhwal,Total
5,59,DISTRICT,Tehri Garhwal,Rural
5,59,DISTRICT,Tehri Garhwal,Urban
5,60,DISTRICT,Dehradun,Total
5,60,DISTRICT,Dehradun,Rural
5,60,DISTRICT,Dehradun,Urban
5,61,DISTRICT,Garhwal,Total
5,61,DISTRICT,Garhwal,Rural
5,61,DISTRICT,Garhwal,Urban
5,62,DISTRICT,Pithoragarh,Total
5,62,DISTRICT,Pithoragarh,Rural
5,62,DISTRICT,Pithoragarh,Urban
5,63,DISTRICT,Bageshwar,Total
5,63,DISTRICT,Bageshwar,Rural
5,63,DISTRICT,Bageshwar,Urban
5,64,DISTRICT,Almora,Total
5,64,DISTRICT,Almora,Rural
5,64,DISTRICT,Almora,Urban
5,65,DISTRICT,Champawat,Total
5,65,DISTRICT,Champawat,Rural
5,65,DISTRICT,Champawat,Urban
5,66,DISTRICT,Nainital,Total
5,66,DISTRICT,Nainital,Rural
5,66,DISTRICT,Nainital,Urban
5,67,DISTRICT,Udham Singh Nagar,Total
5,67,DISTRICT,Udham Singh Nagar,Rural
5,67,DISTRICT,Udham Singh Nagar,Urban
5,68,DISTRICT,Hardwar,Total
5,68,DISTRICT,Hardwar,Rural
5,68,DISTRICT,Hardwar,Urban
8,0,State,RAJASTHAN,Total
8,0,State,RAJASTHAN,Rural
8,0,State,RAJASTHAN,Urban
8,99,DISTRICT,Ganganagar ,Total
8,99,DISTRICT,Ganganagar ,Rural
8,99,DISTRICT,Ganganagar ,Urban
8,100,DISTRICT,Hanumangarh,Total
8,100,DISTRICT,Hanumangarh,Rural
8,100,DISTRICT,Hanumangarh,Urban
8,101,DISTRICT,Bikaner,Total
8,101,DISTRICT,Bikaner,Rural
8,101,DISTRICT,Bikaner,Urban
8,102,DISTRICT,Churu,Total
8,102,DISTRICT,Churu,Rural
8,102,DISTRICT,Churu,Urban
8,103,DISTRICT,Jhunjhunun,Total
8,103,DISTRICT,Jhunjhunun,Rural
8,103,DISTRICT,Jhunjhunun,Urban
8,104,DISTRICT,Alwar,Total
8,104,DISTRICT,Alwar,Rural
8,104,DISTRICT,Alwar,Urban
8,105,DISTRICT,Bharatpur,Total
8,105,DISTRICT,Bharatpur,Rural
8,105,DISTRICT,Bharatpur,Urban
8,106,DISTRICT,Dhaulpur,Total
8,106,DISTRICT,Dhaulpur,Rural
8,106,DISTRICT,Dhaulpur,Urban
8,107,DISTRICT,Karauli,Total
8,107,DISTRICT,Karauli,Rural
8,107,DISTRICT,Karauli,Urban
8,108,DISTRICT,Sawai Madhopur,Total
8,108,DISTRICT,Sawai Madhopur,Rural
8,108,DISTRICT,Sawai Madhopur,Urban
8,109,DISTRICT,Dausa,Total
8,109,DISTRICT,Dausa,Rural
8,109,DISTRICT,Dausa,Urban
8,110,DISTRICT,Jaipur,Total
8,110,DISTRICT,Jaipur,Rural
8,110,DISTRICT,Jaipur,Urban
8,111,DISTRICT,Sikar,Total
8,111,DISTRICT,Sikar,Rural
8,111,DISTRICT,Sikar,Urban
8,112,DISTRICT,Nagaur,Total
8,112,DISTRICT,Nagaur,Rural
8,112,DISTRICT,Nagaur,Urban
8,113,DISTRICT,Jodhpur,Total
8,113,DISTRICT,Jodhpur,Rural
8,113,DISTRICT,Jodhpur,Urban
8,114,DISTRICT,Jaisalmer,Total
8,114,DISTRICT,Jaisalmer,Rural
8,114,DISTRICT,Jaisalmer,Urban
8,115,DISTRICT,Barmer,Total
8,115,DISTRICT,Barmer,Rural
8,115,DISTRICT,Barmer,Urban
8,116,DISTRICT,Jalor,Total
8,116,DISTRICT,Jalor,Rural
8,116,DISTRICT,Jalor,Urban
8,117,DISTRICT,Sirohi,Total
8,117,DISTRICT,Sirohi,Rural
8,117,DISTRICT,Sirohi,Urban
8,118,DISTRICT,Pali,Total
8,118,DISTRICT,Pali,Rural
8,118,DISTRICT,Pali,Urban
8,119,DISTRICT,Ajmer,Total
8,119,DISTRICT,Ajmer,Rural
8,119,DISTRICT,Ajmer,Urban
8,120,DISTRICT,Tonk,Total
8,120,DISTRICT,Tonk,Rural
8,120,DISTRICT,Tonk,Urban
8,121,DISTRICT,Bundi,Total
8,121,DISTRICT,Bundi,Rural
8,121,DISTRICT,Bundi,Urban
8,122,DISTRICT,Bhilwara,Total
8,122,DISTRICT,Bhilwara,Rural
8,122,DISTRICT,Bhilwara,Urban
8,123,DISTRICT,Rajsamand,Total
8,123,DISTRICT,Rajsamand,Rural
8,123,DISTRICT,Rajsamand,Urban
8,124,DISTRICT,Dungarpur,Total
8,124,DISTRICT,Dungarpur,Rural
8,124,DISTRICT,Dungarpur,Urban
8,125,DISTRICT,Banswara,Total
8,125,DISTRICT,Banswara,Rural
8,125,DISTRICT,Banswara,Urban
8,126,DISTRICT,Chittaurgarh,Total
8,126,DISTRICT,Chittaurgarh,Rural
8,126,DISTRICT,Chittaurgarh,Urban
8,127,DISTRICT,Kota,Total
8,127,DISTRICT,Kota,Rural
8,127,DISTRICT,Kota,Urban
8,128,DISTRICT,Baran,Total
8,128,DISTRICT,Baran,Rural
8,128,DISTRICT,Baran,Urban
8,129,DISTRICT,Jhalawar,Total
8,129,DISTRICT,Jhalawar,Rural
8,129,DISTRICT,Jhalawar,Urban
8,130,DISTRICT,Udaipur,Total
8,130,DISTRICT,Udaipur,Rural
8,130,DISTRICT,Udaipur,Urban
8,131,DISTRICT,Pratapgarh,Total
8,131,DISTRICT,Pratapgarh,Rural
8,131,DISTRICT,Pratapgarh,Urban
9,0,State,UTTAR PRADESH,Total
9,0,State,UTTAR PRADESH,Rural
9,0,State,UTTAR PRADESH,Urban
9,132,DISTRICT,Saharanpur,Total
9,132,DISTRICT,Saharanpur,Rural
9,132,DISTRICT,Saharanpur,Urban
9,133,DISTRICT,Muzaffarnagar,Total
9,133,DISTRICT,Muzaffarnagar,Rural
9,133,DISTRICT,Muzaffarnagar,Urban
9,134,DISTRICT,Bijnor,Total
9,134,DISTRICT,Bijnor,Rural
9,134,DISTRICT,Bijnor,Urban
9,135,DISTRICT,Moradabad,Total
9,135,DISTRICT,Moradabad,Rural
9,135,DISTRICT,Moradabad,Urban
9,136,DISTRICT,Rampur,Total
9,136,DISTRICT,Rampur,Rural
9,136,DISTRICT,Rampur,Urban
9,137,DISTRICT,Jyotiba Phule Nagar,Total
9,137,DISTRICT,Jyotiba Phule Nagar,Rural
9,137,DISTRICT,Jyotiba Phule Nagar,Urban
9,138,DISTRICT,Meerut,Total
9,138,DISTRICT,Meerut,Rural
9,138,DISTRICT,Meerut,Urban
9,139,DISTRICT,Baghpat,Total
9,139,DISTRICT,Baghpat,Rural
9,139,DISTRICT,Baghpat,Urban
9,140,DISTRICT,Ghaziabad,Total
9,140,DISTRICT,Ghaziabad,Rural
9,140,DISTRICT,Ghaziabad,Urban
9,141,DISTRICT,Gautam Buddha Nagar,Total
9,141,DISTRICT,Gautam Buddha Nagar,Rural
9,141,DISTRICT,Gautam Buddha Nagar,Urban
9,142,DISTRICT,Bulandshahr ,Total
9,142,DISTRICT,Bulandshahr ,Rural
9,142,DISTRICT,Bulandshahr ,Urban
9,143,DISTRICT,Aligarh,Total
9,143,DISTRICT,Aligarh,Rural
9,143,DISTRICT,Aligarh,Urban
9,144,DISTRICT,Mahamaya Nagar,Total
9,144,DISTRICT,Mahamaya Nagar,Rural
9,144,DISTRICT,Mahamaya Nagar,Urban
9,145,DISTRICT,Mathura,Total
9,145,DISTRICT,Mathura,Rural
9,145,DISTRICT,Mathura,Urban
9,146,DISTRICT,Agra,Total
9,146,DISTRICT,Agra,Rural
9,146,DISTRICT,Agra,Urban
9,147,DISTRICT,Firozabad,Total
9,147,DISTRICT,Firozabad,Rural
9,147,DISTRICT,Firozabad,Urban
9,148,DISTRICT,Mainpuri,Total
9,148,DISTRICT,Mainpuri,Rural
9,148,DISTRICT,Mainpuri,Urban
9,149,DISTRICT,Budaun,Total
9,149,DISTRICT,Budaun,Rural
9,149,DISTRICT,Budaun,Urban
9,150,DISTRICT,Bareilly,Total
9,150,DISTRICT,Bareilly,Rural
9,150,DISTRICT,Bareilly,Urban
9,151,DISTRICT,Pilibhit,Total
9,151,DISTRICT,Pilibhit,Rural
9,151,DISTRICT,Pilibhit,Urban
9,152,DISTRICT,Shahjahanpur,Total
9,152,DISTRICT,Shahjahanpur,Rural
9,152,DISTRICT,Shahjahanpur,Urban
9,153,DISTRICT,Kheri,Total
9,153,DISTRICT,Kheri,Rural
9,153,DISTRICT,Kheri,Urban
9,154,DISTRICT,Sitapur,Total
9,154,DISTRICT,Sitapur,Rural
9,154,DISTRICT,Sitapur,Urban
9,155,DISTRICT,Hardoi,Total
9,155,DISTRICT,Hardoi,Rural
9,155,DISTRICT,Hardoi,Urban
9,156,DISTRICT,Unnao,Total
9,156,DISTRICT,Unnao,Rural
9,156,DISTRICT,Unnao,Urban
9,157,DISTRICT,Lucknow,Total
9,157,DISTRICT,Lucknow,Rural
9,157,DISTRICT,Lucknow,Urban
9,158,DISTRICT,Rae Bareli,Total
9,158,DISTRICT,Rae Bareli,Rural
9,158,DISTRICT,Rae Bareli,Urban
9,159,DISTRICT,Farrukhabad,Total
9,159,DISTRICT,Farrukhabad,Rural
9,159,DISTRICT,Farrukhabad,Urban
9,160,DISTRICT,Kannauj,Total
9,160,DISTRICT,Kannauj,Rural
9,160,DISTRICT,Kannauj,Urban
9,161,DISTRICT,Etawah,Total
9,161,DISTRICT,Etawah,Rural
9,161,DISTRICT,Etawah,Urban
9,162,DISTRICT,Auraiya,Total
9,162,DISTRICT,Auraiya,Rural
9,162,DISTRICT,Auraiya,Urban
9,163,DISTRICT,Kanpur Dehat,Total
9,163,DISTRICT,Kanpur Dehat,Rural
9,163,DISTRICT,Kanpur Dehat,Urban
9,164,DISTRICT,Kanpur Nagar,Total
9,164,DISTRICT,Kanpur Nagar,Rural
9,164,DISTRICT,Kanpur Nagar,Urban
9,165,DISTRICT,Jalaun ,Total
9,165,DISTRICT,Jalaun ,Rural
9,165,DISTRICT,Jalaun ,Urban
9,166,DISTRICT,Jhansi,Total
9,166,DISTRICT,Jhansi,Rural
9,166,DISTRICT,Jhansi,Urban
9,167,DISTRICT,Lalitpur,Total
9,167,DISTRICT,Lalitpur,Rural
9,167,DISTRICT,Lalitpur,Urban
9,168,DISTRICT,Hamirpur,Total
9,168,DISTRICT,Hamirpur,Rural
9,168,DISTRICT,Hamirpur,Urban
9,169,DISTRICT,Mahoba,Total
9,169,DISTRICT,Mahoba,Rural
9,169,DISTRICT,Mahoba,Urban
9,170,DISTRICT,Banda,Total
9,170,DISTRICT,Banda,Rural
9,170,DISTRICT,Banda,Urban
9,171,DISTRICT,Chitrakoot,Total
9,171,DISTRICT,Chitrakoot,Rural
9,171,DISTRICT,Chitrakoot,Urban
9,172,DISTRICT,Fatehpur,Total
9,172,DISTRICT,Fatehpur,Rural
9,172,DISTRICT,Fatehpur,Urban
9,173,DISTRICT,Pratapgarh,Total
9,173,DISTRICT,Pratapgarh,Rural
9,173,DISTRICT,Pratapgarh,Urban
9,174,DISTRICT,Kaushambi,Total
9,174,DISTRICT,Kaushambi,Rural
9,174,DISTRICT,Kaushambi,Urban
9,175,DISTRICT,Allahabad ,Total
9,175,DISTRICT,Allahabad ,Rural
9,175,DISTRICT,Allahabad ,Urban
9,176,DISTRICT,Bara Banki,Total
9,176,DISTRICT,Bara Banki,Rural
9,176,DISTRICT,Bara Banki,Urban
9,177,DISTRICT,Faizabad,Total
9,177,DISTRICT,Faizabad,Rural
9,177,DISTRICT,Faizabad,Urban
9,178,DISTRICT,Ambedkar Nagar,Total
9,178,DISTRICT,Ambedkar Nagar,Rural
9,178,DISTRICT,Ambedkar Nagar,Urban
9,179,DISTRICT,Sultanpur,Total
9,179,DISTRICT,Sultanpur,Rural
9,179,DISTRICT,Sultanpur,Urban
9,180,DISTRICT,Bahraich,Total
9,180,DISTRICT,Bahraich,Rural
9,180,DISTRICT,Bahraich,Urban
9,181,DISTRICT,Shrawasti,Total
9,181,DISTRICT,Shrawasti,Rural
9,181,DISTRICT,Shrawasti,Urban
9,182,DISTRICT,Balrampur,Total
9,182,DISTRICT,Balrampur,Rural
9,182,DISTRICT,Balrampur,Urban
9,183,DISTRICT,Gonda,Total
9,183,DISTRICT,Gonda,Rural
9,183,DISTRICT,Gonda,Urban
9,184,DISTRICT,Siddharthnagar,Total
9,184,DISTRICT,Siddharthnagar,Rural
9,184,DISTRICT,Siddharthnagar,Urban
9,185,DISTRICT,Basti,Total
9,185,DISTRICT,Basti,Rural
9,185,DISTRICT,Basti,Urban
9,186,DISTRICT,Sant Kabir Nagar,Total
9,186,DISTRICT,Sant Kabir Nagar,Rural
9,186,DISTRICT,Sant Kabir Nagar,Urban
9,187,DISTRICT,Mahrajganj,Total
9,187,DISTRICT,Mahrajganj,Rural
9,187,DISTRICT,Mahrajganj,Urban
9,188,DISTRICT,Gorakhpur,Total
9,188,DISTRICT,Gorakhpur,Rural
9,188,DISTRICT,Gorakhpur,Urban
9,189,DISTRICT,Kushinagar,Total
9,189,DISTRICT,Kushinagar,Rural
9,189,DISTRICT,Kushinagar,Urban
9,190,DISTRICT,Deoria,Total
9,190,DISTRICT,Deoria,Rural
9,190,DISTRICT,Deoria,Urban
9,191,DISTRICT,Azamgarh,Total
9,191,DISTRICT,Azamgarh,Rural
9,191,DISTRICT,Azamgarh,Urban
9,192,DISTRICT,Mau,Total
9,192,DISTRICT,Mau,Rural
9,192,DISTRICT,Mau,Urban
9,193,DISTRICT,Ballia,Total
9,193,DISTRICT,Ballia,Rural
9,193,DISTRICT,Ballia,Urban
9,194,DISTRICT,Jaunpur,Total
9,194,DISTRICT,Jaunpur,Rural
9,194,DISTRICT,Jaunpur,Urban
9,195,DISTRICT,Ghazipur,Total
9,195,DISTRICT,Ghazipur,Rural
9,195,DISTRICT,Ghazipur,Urban
9,196,DISTRICT,Chandauli,Total
9,196,DISTRICT,Chandauli,Rural
9,196,DISTRICT,Chandauli,Urban
9,197,DISTRICT,Varanasi,Total
9,197,DISTRICT,Varanasi,Rural
9,197,DISTRICT,Varanasi,Urban
9,198,DISTRICT,Sant Ravidas Nagar (Bhadohi),Total
9,198,DISTRICT,Sant Ravidas Nagar (Bhadohi),Rural
9,198,DISTRICT,Sant Ravidas Nagar (Bhadohi),Urban
9,199,DISTRICT,Mirzapur,Total
9,199,DISTRICT,Mirzapur,Rural
9,199,DISTRICT,Mirzapur,Urban
9,200,DISTRICT,Sonbhadra,Total
9,200,DISTRICT,Sonbhadra,Rural
9,200,DISTRICT,Sonbhadra,Urban
9,201,DISTRICT,Etah,Total
9,201,DISTRICT,Etah,Rural
9,201,DISTRICT,Etah,Urban
9,202,DISTRICT,Kanshiram Nagar,Total
9,202,DISTRICT,Kanshiram Nagar,Rural
9,202,DISTRICT,Kanshiram Nagar,Urban
10,0,State,BIHAR,Total
10,0,State,BIHAR,Rural
10,0,State,BIHAR,Urban
10,203,DISTRICT,Pashchim Champaran,Total
10,203,DISTRICT,Pashchim Champaran,Rural
10,203,DISTRICT,Pashchim Champaran,Urban
10,204,DISTRICT,Purba Champaran,Total
10,204,DISTRICT,Purba Champaran,Rural
10,204,DISTRICT,Purba Champaran,Urban
10,205,DISTRICT,Sheohar,Total
10,205,DISTRICT,Sheohar,Rural
10,205,DISTRICT,Sheohar,Urban
10,206,DISTRICT,Sitamarhi,Total
10,206,DISTRICT,Sitamarhi,Rural
10,206,DISTRICT,Sitamarhi,Urban
10,207,DISTRICT,Madhubani,Total
10,207,DISTRICT,Madhubani,Rural
10,207,DISTRICT,Madhubani,Urban
10,208,DISTRICT,Supaul,Total
10,208,DISTRICT,Supaul,Rural
10,208,DISTRICT,Supaul,Urban
10,209,DISTRICT,Araria,Total
10,209,DISTRICT,Araria,Rural
10,209,DISTRICT,Araria,Urban
10,210,DISTRICT,Kishanganj,Total
10,210,DISTRICT,Kishanganj,Rural
10,210,DISTRICT,Kishanganj,Urban
10,211,DISTRICT,Purnia,Total
10,211,DISTRICT,Purnia,Rural
10,211,DISTRICT,Purnia,Urban
10,212,DISTRICT,Katihar,Total
10,212,DISTRICT,Katihar,Rural
10,212,DISTRICT,Katihar,Urban
10,213,DISTRICT,Madhepura,Total
10,213,DISTRICT,Madhepura,Rural
10,213,DISTRICT,Madhepura,Urban
10,214,DISTRICT,Saharsa,Total
10,214,DISTRICT,Saharsa,Rural
10,214,DISTRICT,Saharsa,Urban
10,215,DISTRICT,Darbhanga,Total
10,215,DISTRICT,Darbhanga,Rural
10,215,DISTRICT,Darbhanga,Urban
10,216,DISTRICT,Muzaffarpur,Total
10,216,DISTRICT,Muzaffarpur,Rural
10,216,DISTRICT,Muzaffarpur,Urban
10,217,DISTRICT,Gopalganj,Total
10,217,DISTRICT,Gopalganj,Rural
10,217,DISTRICT,Gopalganj,Urban
10,218,DISTRICT,Siwan,Total
10,218,DISTRICT,Siwan,Rural
10,218,DISTRICT,Siwan,Urban
10,219,DISTRICT,Saran,Total
10,219,DISTRICT,Saran,Rural
10,219,DISTRICT,Saran,Urban
10,220,DISTRICT,Vaishali,Total
10,220,DISTRICT,Vaishali,Rural
10,220,DISTRICT,Vaishali,Urban
10,221,DISTRICT,Samastipur,Total
10,221,DISTRICT,Samastipur,Rural
10,221,DISTRICT,Samastipur,Urban
10,222,DISTRICT,Begusarai,Total
10,222,DISTRICT,Begusarai,Rural
10,222,DISTRICT,Begusarai,Urban
10,223,DISTRICT,Khagaria,Total
10,223,DISTRICT,Khagaria,Rural
10,223,DISTRICT,Khagaria,Urban
10,224,DISTRICT,Bhagalpur,Total
10,224,DISTRICT,Bhagalpur,Rural
10,224,DISTRICT,Bhagalpur,Urban
10,225,DISTRICT,Banka,Total
10,225,DISTRICT,Banka,Rural
10,225,DISTRICT,Banka,Urban
10,226,DISTRICT,Munger,Total
10,226,DISTRICT,Munger,Rural
10,226,DISTRICT,Munger,Urban
10,227,DISTRICT,Lakhisarai,Total
10,227,DISTRICT,Lakhisarai,Rural
10,227,DISTRICT,Lakhisarai,Urban
10,228,DISTRICT,Sheikhpura,Total
10,228,DISTRICT,Sheikhpura,Rural
10,228,DISTRICT,Sheikhpura,Urban
10,229,DISTRICT,Nalanda,Total
10,229,DISTRICT,Nalanda,Rural
10,229,DISTRICT,Nalanda,Urban
10,230,DISTRICT,Patna,Total
10,230,DISTRICT,Patna,Rural
10,230,DISTRICT,Patna,Urban
10,231,DISTRICT,Bhojpur,Total
10,231,DISTRICT,Bhojpur,Rural
10,231,DISTRICT,Bhojpur,Urban
10,232,DISTRICT,Buxar,Total
10,232,DISTRICT,Buxar,Rural
10,232,DISTRICT,Buxar,Urban
10,233,DISTRICT,Kaimur (Bhabua),Total
10,233,DISTRICT,Kaimur (Bhabua),Rural
10,233,DISTRICT,Kaimur (Bhabua),Urban
10,234,DISTRICT,Rohtas,Total
10,234,DISTRICT,Rohtas,Rural
10,234,DISTRICT,Rohtas,Urban
10,235,DISTRICT,Aurangabad,Total
10,235,DISTRICT,Aurangabad,Rural
10,235,DISTRICT,Aurangabad,Urban
10,236,DISTRICT,Gaya,Total
10,236,DISTRICT,Gaya,Rural
10,236,DISTRICT,Gaya,Urban
10,237,DISTRICT,Nawada,Total
10,237,DISTRICT,Nawada,Rural
10,237,DISTRICT,Nawada,Urban
10,238,DISTRICT,Jamui,Total
10,238,DISTRICT,Jamui,Rural
10,238,DISTRICT,Jamui,Urban
10,239,DISTRICT,Jehanabad ,Total
10,239,DISTRICT,Jehanabad ,Rural
10,239,DISTRICT,Jehanabad ,Urban
10,240,DISTRICT,Arwal,Total
10,240,DISTRICT,Arwal,Rural
10,240,DISTRICT,Arwal,Urban
11,0,State,SIKKIM,Total
11,0,State,SIKKIM,Rural
11,0,State,SIKKIM,Urban
11,241,DISTRICT,North  District,Total
11,241,DISTRICT,North  District,Rural
11,241,DISTRICT,North  District,Urban
11,242,DISTRICT,West District,Total
11,242,DISTRICT,West District,Rural
11,242,DISTRICT,West District,Urban
11,243,DISTRICT,South District,Total
11,243,DISTRICT,South District,Rural
11,243,DISTRICT,South District,Urban
11,244,DISTRICT,East District,Total
11,244,DISTRICT,East District,Rural
11,244,DISTRICT,East District,Urban
12,0,State,ARUNACHAL PRADESH,Total
12,0,State,ARUNACHAL PRADESH,Rural
12,0,State,ARUNACHAL PRADESH,Urban
12,245,DISTRICT,Tawang,Total
12,245,DISTRICT,Tawang,Rural
12,245,DISTRICT,Tawang,Urban
12,246,DISTRICT,West Kameng,Total
12,246,DISTRICT,West Kameng,Rural
12,246,DISTRICT,West Kameng,Urban
12,247,DISTRICT,East Kameng,Total
12,247,DISTRICT,East Kameng,Rural
12,247,DISTRICT,East Kameng,Urban
12,248,DISTRICT,Papum Pare,Total
12,248,DISTRICT,Papum Pare,Rural
12,248,DISTRICT,Papum Pare,Urban
12,249,DISTRICT,Upper Subansiri,Total
12,249,DISTRICT,Upper Subansiri,Rural
12,249,DISTRICT,Upper Subansiri,Urban
12,250,DISTRICT,West Siang,Total
12,250,DISTRICT,West Siang,Rural
12,250,DISTRICT,West Siang,Urban
12,251,DISTRICT,East Siang,Total
12,251,DISTRICT,East Siang,Rural
12,251,DISTRICT,East Siang,Urban
12,252,DISTRICT,Upper Siang,Total
12,252,DISTRICT,Upper Siang,Rural
12,252,DISTRICT,Upper Siang,Urban
12,253,DISTRICT,Changlang,Total
12,253,DISTRICT,Changlang,Rural
12,253,DISTRICT,Changlang,Urban
